data,hora,ano,sessao,direcao,entrada,stop,alvo,lote,resultado,pnl_usd,capital_apos
2000-08-04,08:05,2000,,sell,0.9036,0,0,0.01,WIN,0.38,73.95
2000-08-04,14:30,2000,,buy,0.9082,0,0,0.01,LOSS,-0.45,73.5
2000-08-06,20:50,2000,,buy,0.9086,0,0,0.01,WIN,0.37,73.87
2000-08-07,01:00,2000,,buy,0.9093,0,0,0.01,WIN,-0.08,73.79
2000-08-07,02:20,2000,,sell,0.9084,0,0,0.01,WIN,0.68,74.47
2000-08-07,04:55,2000,,buy,0.9076,0,0,0.01,WIN,1.28,75.75
2000-08-07,15:40,2000,,sell,0.9085,0,0,0.01,LOSS,-0.25,75.5
2000-08-07,19:55,2000,,buy,0.908,0,0,0.01,LOSS,-0.15,75.35
2000-08-07,20:45,2000,,buy,0.9082,0,0,0.01,WIN,0.08,75.43
2000-08-08,01:35,2000,,sell,0.908,0,0,0.01,WIN,0.37,75.8
2000-08-08,02:50,2000,,sell,0.9071,0,0,0.01,WIN,0.38,76.18
2000-08-08,08:25,2000,,sell,0.9043,0,0,0.01,WIN,0.52,76.7
2000-08-08,13:30,2000,,buy,0.9024,0,0,0.01,WIN,0.22,76.92
2000-08-08,19:00,2000,,buy,0.9029,0,0,0.01,LOSS,-0.15,76.77
2000-08-08,20:00,2000,,sell,0.9023,0,0,0.01,WIN,0.37,77.14
2000-08-08,21:45,2000,,sell,0.9016,0,0,0.01,WIN,-0.08,77.06
2000-08-09,02:10,2000,,sell,0.9002,0,0,0.01,WIN,0.67,77.73
2000-08-09,08:00,2000,,buy,0.8978,0,0,0.01,LOSS,-0.35,77.38
2000-08-09,12:20,2000,,buy,0.9001,0,0,0.01,WIN,0.37,77.75
2000-08-09,16:30,2000,,buy,0.9,0,0,0.01,WIN,0.37,78.12
2000-08-09,20:00,2000,,buy,0.902,0,0,0.01,WIN,0.53,78.65
2000-08-09,22:20,2000,,sell,0.9013,0,0,0.01,WIN,0.22,78.87
2000-08-10,00:30,2000,,buy,0.9021,0,0,0.01,WIN,0.22,79.09
2000-08-10,01:15,2000,,buy,0.9028,0,0,0.01,WIN,0.53,79.62
2000-08-10,02:30,2000,,buy,0.9038,0,0,0.01,WIN,0.68,80.3
2000-08-10,06:40,2000,,sell,0.9033,0,0,0.01,WIN,0.22,80.52
2000-08-10,08:15,2000,,buy,0.9041,0,0,0.01,WIN,1.58,82.1
2000-08-10,08:55,2000,,buy,0.9046,0,0,0.01,WIN,0.52,82.62
2000-08-10,20:25,2000,,buy,0.9086,0,0,0.01,LOSS,-0.55,82.07
2000-08-10,21:05,2000,,sell,0.9079,0,0,0.01,LOSS,-0.25,81.82
2000-08-11,01:30,2000,,sell,0.9081,0,0,0.01,LOSS,-0.25,81.57
2000-08-11,02:20,2000,,buy,0.9089,0,0,0.01,WIN,0.68,82.25
2000-08-11,05:45,2000,,buy,0.9116,0,0,0.01,WIN,1.28,83.53
2000-08-11,14:15,2000,,sell,0.9031,0,0,0.01,WIN,0.22,83.75
2000-08-13,20:10,2000,,buy,0.9039,0,0,0.01,WIN,0.08,83.83
2000-08-13,21:05,2000,,sell,0.9028,0,0,0.01,WIN,0.38,84.21
2000-08-14,00:45,2000,,sell,0.9025,0,0,0.01,WIN,0.22,84.43
2000-08-14,05:55,2000,,buy,0.9041,0,0,0.01,WIN,0.37,84.8
2000-08-14,07:30,2000,,sell,0.9028,0,0,0.01,WIN,0.68,85.48
2000-08-14,14:25,2000,,buy,0.9066,0,0,0.01,LOSS,-0.45,85.03
2000-08-14,20:15,2000,,buy,0.9072,0,0,0.01,WIN,0.22,85.25
2000-08-15,00:35,2000,,buy,0.9069,0,0,0.01,WIN,0.38,85.63
2000-08-15,06:10,2000,,buy,0.9119,0,0,0.01,WIN,1.88,87.51
2000-08-15,10:55,2000,,buy,0.9132,0,0,0.01,LOSS,-0.75,86.76
2000-08-15,15:15,2000,,buy,0.914,0,0,0.01,LOSS,-0.55,86.21
2000-08-15,22:40,2000,,buy,0.913,0,0,0.01,WIN,0.38,86.59
2000-08-16,01:50,2000,,sell,0.9161,0,0,0.01,WIN,0.07,86.66
2000-08-16,06:20,2000,,sell,0.9078,0,0,0.01,LOSS,-0.75,85.91
2000-08-16,08:30,2000,,buy,0.9084,0,0,0.01,WIN,0.98,86.89
2000-08-16,09:25,2000,,buy,0.9097,0,0,0.01,WIN,0.38,87.27
2000-08-16,16:55,2000,,buy,0.916,0,0,0.01,WIN,-0.07,87.2
2000-08-16,18:00,2000,,buy,0.9165,0,0,0.01,WIN,0.22,87.42
2000-08-16,20:00,2000,,sell,0.9156,0,0,0.01,WIN,0.83,88.25
2000-08-16,22:40,2000,,buy,0.9155,0,0,0.01,WIN,0.08,88.33
2000-08-17,00:55,2000,,buy,0.9158,0,0,0.01,LOSS,-0.05,88.28
2000-08-17,13:20,2000,,buy,0.9157,0,0,0.01,WIN,0.38,88.66
2000-08-17,14:20,2000,,buy,0.916,0,0,0.01,WIN,0.53,89.19
2000-08-17,19:30,2000,,buy,0.917,0,0,0.01,WIN,0.22,89.41
2000-08-17,23:05,2000,,sell,0.916,0,0,0.01,LOSS,-0.15,89.26
2000-08-18,00:35,2000,,sell,0.9159,0,0,0.01,LOSS,-0.25,89.01
2000-08-18,01:35,2000,,sell,0.9156,0,0,0.01,WIN,0.22,89.23
2000-08-18,02:30,2000,,sell,0.9143,0,0,0.01,LOSS,-0.55,88.68
2000-08-18,05:25,2000,,sell,0.9155,0,0,0.01,WIN,0.68,89.36
2000-08-18,11:40,2000,,sell,0.908,0,0,0.01,WIN,0.52,89.88
2000-08-18,15:30,2000,,sell,0.9063,0,0,0.01,LOSS,-0.55,89.33
2000-08-20,19:00,2000,,buy,0.9076,0,0,0.01,LOSS,-0.05,89.28
2000-08-21,01:25,2000,,buy,0.9077,0,0,0.01,LOSS,-0.35,88.93
2000-08-21,02:35,2000,,sell,0.9069,0,0,0.01,WIN,0.38,89.31
2000-08-21,08:45,2000,,buy,0.9033,0,0,0.01,WIN,0.22,89.53
2000-08-21,13:40,2000,,sell,0.9018,0,0,0.01,LOSS,-0.35,89.18
2000-08-21,17:20,2000,,buy,0.9021,0,0,0.01,WIN,0.37,89.55
2000-08-22,00:55,2000,,buy,0.9025,0,0,0.01,WIN,0.07,89.62
2000-08-22,01:40,2000,,buy,0.9029,0,0,0.01,WIN,0.38,90.0
2000-08-22,04:00,2000,,sell,0.9009,0,0,0.01,WIN,1.87,91.87
2000-08-22,08:35,2000,,sell,0.8968,0,0,0.01,WIN,0.38,92.25
2000-08-22,10:25,2000,,buy,0.8984,0,0,0.01,LOSS,-0.65,91.6
2000-08-22,16:55,2000,,sell,0.8969,0,0,0.01,LOSS,-0.35,91.25
2000-08-22,21:10,2000,,sell,0.8966,0,0,0.01,WIN,0.53,91.78
2000-08-22,22:05,2000,,sell,0.8957,0,0,0.01,WIN,-0.38,91.4
2000-08-23,01:05,2000,,buy,0.8945,0,0,0.01,WIN,0.52,91.92
2000-08-23,14:50,2000,,buy,0.8995,0,0,0.01,WIN,0.38,92.3
2000-08-23,16:40,2000,,buy,0.9009,0,0,0.01,WIN,0.38,92.68
2000-08-23,17:45,2000,,buy,0.9022,0,0,0.01,WIN,0.67,93.35
2000-08-23,20:30,2000,,sell,0.9016,0,0,0.01,WIN,0.38,93.73
2000-08-24,00:45,2000,,buy,0.9019,0,0,0.01,WIN,0.08,93.81
2000-08-24,06:45,2000,,sell,0.9007,0,0,0.01,LOSS,-0.45,93.36
2000-08-24,13:45,2000,,buy,0.9028,0,0,0.01,LOSS,-0.75,92.61
2000-08-24,16:10,2000,,sell,0.9021,0,0,0.01,WIN,0.37,92.98
2000-08-24,20:50,2000,,sell,0.9015,0,0,0.01,WIN,0.38,93.36
2000-08-24,22:35,2000,,sell,0.9004,0,0,0.01,WIN,0.53,93.89
2000-08-25,00:45,2000,,buy,0.8995,0,0,0.01,WIN,0.52,94.41
2000-08-25,04:30,2000,,buy,0.9038,0,0,0.01,LOSS,-1.25,93.16
2000-08-25,05:10,2000,,buy,0.9044,0,0,0.01,LOSS,-0.45,92.71
2000-08-25,06:10,2000,,sell,0.9016,0,0,0.01,WIN,0.98,93.69
2000-08-25,09:10,2000,,buy,0.9031,0,0,0.01,LOSS,-0.15,93.54
2000-08-25,16:10,2000,,sell,0.9021,0,0,0.01,LOSS,-0.25,93.29
2000-08-27,23:50,2000,,buy,0.9043,0,0,0.01,LOSS,0.05,93.34
2000-08-28,01:40,2000,,sell,0.904,0,0,0.01,WIN,0.07,93.41
2000-08-28,04:05,2000,,sell,0.9031,0,0,0.01,WIN,0.38,93.79
2000-08-28,05:15,2000,,sell,0.9025,0,0,0.01,WIN,0.08,93.87
2000-08-28,06:05,2000,,sell,0.9018,0,0,0.01,WIN,0.22,94.09
2000-08-28,08:10,2000,,buy,0.901,0,0,0.01,WIN,0.38,94.47
2000-08-28,10:45,2000,,sell,0.8999,0,0,0.01,WIN,0.97,95.44
2000-08-28,14:20,2000,,sell,0.9006,0,0,0.01,WIN,0.23,95.67
2000-08-28,21:50,2000,,sell,0.8989,0,0,0.01,LOSS,-0.25,95.42
2000-08-28,23:30,2000,,buy,0.8993,0,0,0.01,LOSS,-0.05,95.37
2000-08-29,00:20,2000,,buy,0.8994,0,0,0.01,LOSS,0.05,95.42
2000-08-29,01:15,2000,,sell,0.8987,0,0,0.01,WIN,0.22,95.64
2000-08-29,02:00,2000,,buy,0.8996,0,0,0.01,WIN,1.27,96.91
2000-08-29,07:05,2000,,sell,0.9003,0,0,0.01,WIN,1.58,98.49
2000-08-29,18:50,2000,,buy,0.8931,0,0,0.01,LOSS,-0.25,98.24
2000-08-30,01:30,2000,,sell,0.8929,0,0,0.01,WIN,0.08,98.32
2000-08-30,07:45,2000,,buy,0.889,0,0,0.01,WIN,1.12,99.44
2000-08-30,15:50,2000,,buy,0.8931,0,0,0.01,WIN,0.38,99.82
2000-08-30,20:05,2000,,sell,0.8949,0,0,0.01,WIN,0.22,100.04
2000-08-30,23:15,2000,,buy,0.8943,0,0,0.01,WIN,0.07,100.11
2000-08-31,02:35,2000,,sell,0.8938,0,0,0.01,WIN,0.22,100.33
2000-08-31,04:35,2000,,buy,0.8938,0,0,0.01,WIN,0.68,101.01
2000-08-31,06:50,2000,,sell,0.8945,0,0,0.01,WIN,0.38,101.39
2000-08-31,17:05,2000,,buy,0.8885,0,0,0.01,WIN,0.37,101.76
2000-08-31,18:45,2000,,buy,0.8892,0,0,0.01,WIN,0.68,102.44
2000-08-31,20:35,2000,,buy,0.8908,0,0,0.01,WIN,0.38,102.82
2000-08-31,21:40,2000,,sell,0.8902,0,0,0.01,WIN,0.37,103.19
2000-08-31,23:25,2000,,sell,0.8894,0,0,0.01,WIN,0.22,103.41
2000-09-01,00:20,2000,,sell,0.8891,0,0,0.01,WIN,0.08,103.49
2000-09-01,01:15,2000,,sell,0.8885,0,0,0.01,LOSS,-0.25,103.24
2000-09-01,03:00,2000,,buy,0.889,0,0,0.01,WIN,1.12,104.36
2000-09-01,06:25,2000,,buy,0.89,0,0,0.01,WIN,0.83,105.19
2000-09-01,10:00,2000,,buy,0.8962,0,0,0.01,WIN,2.62,107.81
2000-09-03,20:10,2000,,buy,0.9002,0,0,0.01,WIN,-0.08,107.73
2000-09-03,21:35,2000,,buy,0.9011,0,0,0.01,WIN,0.22,107.95
2000-09-04,02:30,2000,,buy,0.9019,0,0,0.01,WIN,0.83,108.78
2000-09-04,09:05,2000,,sell,0.8997,0,0,0.01,WIN,0.52,109.3
2000-09-05,01:25,2000,,sell,0.8973,0,0,0.01,WIN,0.68,109.98
2000-09-05,06:35,2000,,sell,0.8919,0,0,0.01,WIN,1.12,111.1
2000-09-05,15:05,2000,,buy,0.8898,0,0,0.01,WIN,1.28,112.38
2000-09-05,19:50,2000,,sell,0.8892,0,0,0.01,WIN,0.38,112.76
2000-09-05,21:00,2000,,sell,0.8884,0,0,0.01,WIN,0.08,112.84
2000-09-05,21:50,2000,,sell,0.8874,0,0,0.01,LOSS,-0.25,112.59
2000-09-05,22:40,2000,,sell,0.8865,0,0,0.01,LOSS,-0.05,112.54
2000-09-06,01:35,2000,,sell,0.8875,0,0,0.01,WIN,0.38,112.92
2000-09-06,08:45,2000,,sell,0.881,0,0,0.01,WIN,0.82,113.74
2000-09-06,15:20,2000,,buy,0.8713,0,0,0.01,LOSS,-0.15,113.59
2000-09-06,17:15,2000,,sell,0.8702,0,0,0.01,WIN,0.08,113.67
2000-09-06,18:30,2000,,buy,0.8723,0,0,0.01,WIN,0.22,113.89
2000-09-06,23:40,2000,,buy,0.8698,0,0,0.01,WIN,0.22,114.11
2000-09-07,18:10,2000,,buy,0.8727,0,0,0.01,LOSS,-0.15,113.96
2000-09-07,21:05,2000,,buy,0.8739,0,0,0.01,LOSS,-0.55,113.41
2000-09-07,22:00,2000,,buy,0.8744,0,0,0.01,LOSS,-0.25,113.16
2000-09-08,00:40,2000,,sell,0.8717,0,0,0.01,WIN,0.82,113.98
2000-09-08,04:30,2000,,buy,0.8731,0,0,0.01,WIN,0.82,114.8
2000-09-11,05:25,2000,,sell,0.8623,0,0,0.01,WIN,1.58,116.38
2000-09-11,18:10,2000,,buy,0.8592,0,0,0.01,WIN,0.22,116.6
2000-09-11,22:45,2000,,sell,0.858,0,0,0.01,WIN,0.37,116.97
2000-09-12,00:40,2000,,buy,0.8585,0,0,0.01,WIN,0.38,117.35
2000-09-12,08:35,2000,,sell,0.8614,0,0,0.01,LOSS,-0.45,116.9
2000-09-12,16:30,2000,,buy,0.8634,0,0,0.01,WIN,0.82,117.72
2000-09-12,23:05,2000,,buy,0.8636,0,0,0.01,LOSS,-0.35,117.37
2000-09-13,01:15,2000,,sell,0.8628,0,0,0.01,WIN,0.82,118.19
2000-09-13,02:00,2000,,buy,0.8638,0,0,0.01,WIN,4.28,122.47
2000-09-13,14:45,2000,,sell,0.862,0,0,0.01,WIN,0.37,122.84
2000-09-13,17:35,2000,,buy,0.86,0,0,0.01,WIN,0.67,123.51
2000-09-13,18:30,2000,,buy,0.8606,0,0,0.01,LOSS,-0.35,123.16
2000-09-13,19:50,2000,,sell,0.8593,0,0,0.01,WIN,0.38,123.54
2000-09-13,22:00,2000,,sell,0.8594,0,0,0.01,WIN,-0.08,123.46
2000-09-14,00:40,2000,,sell,0.8587,0,0,0.01,WIN,0.52,123.98
2000-09-14,03:10,2000,,buy,0.8587,0,0,0.01,WIN,0.98,124.96
2000-09-14,12:55,2000,,buy,0.8631,0,0,0.01,WIN,1.28,126.24
2000-09-14,14:20,2000,,buy,0.8647,0,0,0.01,WIN,0.22,126.46
2000-09-14,15:35,2000,,buy,0.8652,0,0,0.01,WIN,0.82,127.28
2000-09-14,17:20,2000,,sell,0.8644,0,0,0.01,LOSS,-0.25,127.03
2000-09-14,19:45,2000,,buy,0.865,0,0,0.01,WIN,0.22,127.25
2000-09-15,00:45,2000,,buy,0.8651,0,0,0.01,WIN,0.22,127.47
2000-09-15,06:00,2000,,sell,0.8651,0,0,0.01,WIN,0.68,128.15
2000-09-17,23:50,2000,,buy,0.8544,0,0,0.01,WIN,0.23,128.38
2000-09-18,13:35,2000,,buy,0.8534,0,0,0.01,WIN,0.68,129.06
2000-09-18,14:25,2000,,buy,0.8544,0,0,0.01,LOSS,-0.75,128.31
2000-09-18,19:10,2000,,sell,0.8543,0,0,0.01,LOSS,-0.25,128.06
2000-09-18,21:00,2000,,sell,0.854,0,0,0.01,WIN,0.08,128.14
2000-09-18,21:40,2000,,sell,0.8535,0,0,0.01,LOSS,-0.35,127.79
2000-09-19,07:05,2000,,buy,0.8534,0,0,0.01,WIN,0.53,128.32
2000-09-19,15:55,2000,,sell,0.8516,0,0,0.01,WIN,0.82,129.14
2000-09-19,16:40,2000,,sell,0.8506,0,0,0.01,LOSS,-0.25,128.89
2000-09-19,20:10,2000,,sell,0.8516,0,0,0.01,WIN,0.22,129.11
2000-09-19,20:55,2000,,sell,0.8511,0,0,0.01,WIN,0.22,129.33
2000-09-20,01:55,2000,,sell,0.8493,0,0,0.01,WIN,0.22,129.55
2000-09-20,16:40,2000,,buy,0.8492,0,0,0.01,LOSS,-0.15,129.4
2000-09-20,18:40,2000,,buy,0.8497,0,0,0.01,WIN,0.22,129.62
2000-09-21,01:15,2000,,buy,0.8484,0,0,0.01,WIN,1.58,131.2
2000-09-21,02:20,2000,,buy,0.8493,0,0,0.01,LOSS,-0.75,130.45
2000-09-21,06:10,2000,,sell,0.8508,0,0,0.01,LOSS,-0.25,130.2
2000-09-21,16:50,2000,,buy,0.8593,0,0,0.01,WIN,0.52,130.72
2000-09-21,18:40,2000,,sell,0.8604,0,0,0.01,WIN,0.97,131.69
2000-09-21,22:40,2000,,sell,0.8596,0,0,0.01,LOSS,-0.45,131.24
2000-09-22,02:10,2000,,sell,0.8602,0,0,0.01,WIN,0.38,131.62
2000-09-22,03:20,2000,,sell,0.8588,0,0,0.01,WIN,0.38,132.0
2000-09-25,00:10,2000,,buy,0.8818,0,0,0.01,LOSS,-0.35,131.65
2000-09-25,14:50,2000,,sell,0.8736,0,0,0.01,LOSS,-0.75,130.9
2000-09-25,16:50,2000,,buy,0.8746,0,0,0.01,WIN,1.28,132.18
2000-09-25,19:30,2000,,buy,0.8751,0,0,0.01,WIN,-0.38,131.8
2000-09-25,23:55,2000,,buy,0.8754,0,0,0.01,LOSS,-0.15,131.65
2000-09-26,01:15,2000,,sell,0.875,0,0,0.01,WIN,0.38,132.03
2000-09-26,02:05,2000,,sell,0.8741,0,0,0.01,WIN,0.52,132.55
2000-09-26,03:30,2000,,buy,0.8755,0,0,0.01,WIN,0.67,133.22
2000-09-26,14:50,2000,,buy,0.8811,0,0,0.01,WIN,-0.08,133.14
2000-09-26,19:30,2000,,sell,0.8826,0,0,0.01,WIN,0.52,133.66
2000-09-26,20:15,2000,,sell,0.882,0,0,0.01,WIN,0.52,134.18
2000-09-26,22:10,2000,,buy,0.8825,0,0,0.01,LOSS,-0.35,133.83
2000-09-27,01:05,2000,,buy,0.8827,0,0,0.01,WIN,0.53,134.36
2000-09-27,03:10,2000,,sell,0.8828,0,0,0.01,LOSS,-1.05,133.31
2000-09-27,05:45,2000,,buy,0.8874,0,0,0.01,WIN,0.97,134.28
2000-09-28,00:35,2000,,buy,0.8844,0,0,0.01,LOSS,-0.45,133.83
2000-09-28,01:35,2000,,sell,0.8834,0,0,0.01,LOSS,-1.55,132.28
2000-09-28,02:30,2000,,sell,0.8826,0,0,0.01,WIN,1.12,133.4
2000-09-28,05:20,2000,,buy,0.8854,0,0,0.01,WIN,0.82,134.22
2000-09-28,07:45,2000,,sell,0.8847,0,0,0.01,WIN,0.97,135.19
2000-09-28,12:25,2000,,buy,0.8837,0,0,0.01,LOSS,-0.45,134.74
2000-09-28,19:30,2000,,buy,0.8822,0,0,0.01,WIN,0.37,135.11
2000-09-28,20:50,2000,,sell,0.8813,0,0,0.01,WIN,0.98,136.09
2000-09-29,00:40,2000,,buy,0.8815,0,0,0.01,WIN,0.38,136.47
2000-09-29,01:20,2000,,sell,0.8808,0,0,0.01,WIN,0.97,137.44
2000-09-29,02:25,2000,,sell,0.8794,0,0,0.01,LOSS,-0.95,136.49
2000-09-29,07:10,2000,,sell,0.8792,0,0,0.01,WIN,-0.08,136.41
2000-09-29,14:20,2000,,sell,0.8826,0,0,0.01,WIN,0.38,136.79
2000-10-01,23:40,2000,,sell,0.8828,0,0,0.01,WIN,0.22,137.01
2000-10-02,00:35,2000,,buy,0.8831,0,0,0.01,WIN,0.22,137.23
2000-10-02,01:55,2000,,sell,0.882,0,0,0.01,LOSS,-0.55,136.68
2000-10-02,06:30,2000,,sell,0.8826,0,0,0.01,WIN,0.52,137.2
2000-10-02,07:15,2000,,sell,0.8823,0,0,0.01,WIN,0.38,137.58
2000-10-02,19:25,2000,,buy,0.8783,0,0,0.01,WIN,0.37,137.95
2000-10-03,00:45,2000,,buy,0.8779,0,0,0.01,WIN,0.22,138.17
2000-10-03,02:10,2000,,sell,0.8775,0,0,0.01,LOSS,-0.05,138.12
2000-10-03,09:50,2000,,buy,0.8767,0,0,0.01,WIN,0.53,138.65
2000-10-03,13:55,2000,,buy,0.876,0,0,0.01,LOSS,-0.25,138.4
2000-10-03,19:45,2000,,buy,0.8764,0,0,0.01,WIN,0.82,139.22
2000-10-03,22:00,2000,,sell,0.8761,0,0,0.01,LOSS,-0.25,138.97
2000-10-03,22:45,2000,,buy,0.8771,0,0,0.01,WIN,0.82,139.79
2000-10-04,01:00,2000,,sell,0.8771,0,0,0.01,LOSS,-0.35,139.44
2000-10-04,02:00,2000,,buy,0.8777,0,0,0.01,LOSS,-0.35,139.09
2000-10-04,09:40,2000,,buy,0.8752,0,0,0.01,LOSS,-0.55,138.54
2000-10-04,17:10,2000,,buy,0.8752,0,0,0.01,LOSS,-0.15,138.39
2000-10-04,19:15,2000,,sell,0.8745,0,0,0.01,WIN,0.38,138.77
2000-10-04,20:20,2000,,buy,0.8749,0,0,0.01,LOSS,-0.15,138.62
2000-10-05,00:35,2000,,buy,0.8748,0,0,0.01,WIN,0.08,138.7
2000-10-05,01:50,2000,,sell,0.8743,0,0,0.01,LOSS,-0.25,138.45
2000-10-05,02:50,2000,,buy,0.8754,0,0,0.01,LOSS,-0.45,138.0
2000-10-05,03:45,2000,,sell,0.8745,0,0,0.01,LOSS,-0.35,137.65
2000-10-05,05:25,2000,,sell,0.8743,0,0,0.01,WIN,0.53,138.18
2000-10-05,07:25,2000,,buy,0.8737,0,0,0.01,WIN,0.53,138.71
2000-10-05,16:05,2000,,sell,0.8691,0,0,0.01,WIN,0.52,139.23
2000-10-05,20:15,2000,,sell,0.8689,0,0,0.01,WIN,0.68,139.91
2000-10-05,22:50,2000,,buy,0.8695,0,0,0.01,WIN,0.98,140.89
2000-10-06,02:05,2000,,buy,0.8706,0,0,0.01,WIN,0.68,141.57
2000-10-06,05:05,2000,,buy,0.8724,0,0,0.01,WIN,0.67,142.24
2000-10-06,05:55,2000,,buy,0.8739,0,0,0.01,LOSS,-0.45,141.79
2000-10-06,07:45,2000,,sell,0.8723,0,0,0.01,WIN,1.13,142.92
2000-10-08,20:00,2000,,buy,0.8691,0,0,0.01,WIN,0.38,143.3
2000-10-09,02:10,2000,,buy,0.8701,0,0,0.01,WIN,0.07,143.37
2000-10-09,03:55,2000,,sell,0.8694,0,0,0.01,WIN,0.08,143.45
2000-10-09,05:55,2000,,buy,0.87,0,0,0.01,LOSS,-0.25,143.2
2000-10-09,08:55,2000,,sell,0.8693,0,0,0.01,LOSS,-0.35,142.85
2000-10-09,10:30,2000,,sell,0.8688,0,0,0.01,LOSS,-0.35,142.5
2000-10-09,19:00,2000,,sell,0.8686,0,0,0.01,WIN,-0.83,141.67
2000-10-09,19:55,2000,,sell,0.8675,0,0,0.01,WIN,0.52,142.19
2000-10-09,22:25,2000,,buy,0.8679,0,0,0.01,LOSS,-0.25,141.94
2000-10-10,00:10,2000,,sell,0.8674,0,0,0.01,LOSS,-0.45,141.49
2000-10-10,02:05,2000,,buy,0.8681,0,0,0.01,WIN,0.52,142.01
2000-10-10,03:20,2000,,buy,0.8708,0,0,0.01,WIN,1.42,143.43
2000-10-10,07:15,2000,,sell,0.8729,0,0,0.01,WIN,0.68,144.11
2000-10-10,09:55,2000,,sell,0.8698,0,0,0.01,WIN,1.28,145.39
2000-10-10,16:05,2000,,buy,0.8721,0,0,0.01,WIN,0.22,145.61
2000-10-10,19:45,2000,,buy,0.8723,0,0,0.01,WIN,0.52,146.13
2000-10-10,21:10,2000,,buy,0.8728,0,0,0.01,LOSS,-0.25,145.88
2000-10-10,21:50,2000,,buy,0.8734,0,0,0.01,WIN,0.68,146.56
2000-10-11,00:30,2000,,sell,0.8731,0,0,0.01,WIN,0.22,146.78
2000-10-11,02:00,2000,,buy,0.8737,0,0,0.01,WIN,0.53,147.31
2000-10-11,15:10,2000,,buy,0.8696,0,0,0.01,WIN,0.38,147.69
2000-10-11,20:20,2000,,buy,0.8671,0,0,0.01,WIN,0.38,148.07
2000-10-12,00:40,2000,,sell,0.8672,0,0,0.01,LOSS,-0.45,147.62
2000-10-12,04:05,2000,,sell,0.8668,0,0,0.01,LOSS,-0.45,147.17
2000-10-12,05:00,2000,,sell,0.8666,0,0,0.01,WIN,0.52,147.69
2000-10-12,06:10,2000,,sell,0.8656,0,0,0.01,WIN,1.42,149.11
2000-10-12,17:00,2000,,sell,0.8627,0,0,0.01,LOSS,-0.65,148.46
2000-10-12,20:05,2000,,sell,0.8622,0,0,0.01,WIN,0.53,148.99
2000-10-13,00:30,2000,,buy,0.863,0,0,0.01,WIN,1.58,150.57
2000-10-13,02:20,2000,,buy,0.8638,0,0,0.01,WIN,1.58,152.15
2000-10-13,05:10,2000,,buy,0.8656,0,0,0.01,LOSS,-0.25,151.9
2000-10-13,07:40,2000,,sell,0.8646,0,0,0.01,WIN,0.52,152.42
2000-10-13,10:30,2000,,sell,0.8611,0,0,0.01,WIN,0.98,153.4
2000-10-15,20:15,2000,,buy,0.855,0,0,0.01,WIN,0.68,154.08
2000-10-16,00:20,2000,,buy,0.8554,0,0,0.01,WIN,0.08,154.16
2000-10-16,06:50,2000,,sell,0.8517,0,0,0.01,WIN,0.37,154.53
2000-10-16,08:15,2000,,sell,0.8508,0,0,0.01,LOSS,-0.75,153.78
2000-10-16,13:55,2000,,buy,0.8496,0,0,0.01,WIN,0.08,153.86
2000-10-16,18:30,2000,,buy,0.8508,0,0,0.01,WIN,0.08,153.94
2000-10-16,19:55,2000,,sell,0.8503,0,0,0.01,WIN,0.53,154.47
2000-10-16,23:30,2000,,sell,0.8496,0,0,0.01,WIN,0.22,154.69
2000-10-17,02:10,2000,,sell,0.8491,0,0,0.01,WIN,0.68,155.37
2000-10-17,08:35,2000,,sell,0.8489,0,0,0.01,WIN,0.68,156.05
2000-10-17,13:50,2000,,buy,0.8517,0,0,0.01,WIN,0.52,156.57
2000-10-17,18:00,2000,,sell,0.8542,0,0,0.01,LOSS,-0.35,156.22
2000-10-17,19:45,2000,,buy,0.8545,0,0,0.01,WIN,0.22,156.44
2000-10-17,20:45,2000,,sell,0.8542,0,0,0.01,LOSS,-0.15,156.29
2000-10-18,01:20,2000,,buy,0.8546,0,0,0.01,WIN,0.22,156.51
2000-10-18,02:10,2000,,buy,0.8562,0,0,0.01,WIN,1.12,157.63
2000-10-18,07:55,2000,,sell,0.8532,0,0,0.01,WIN,0.83,158.46
2000-10-18,09:40,2000,,buy,0.8534,0,0,0.01,WIN,1.42,159.88
2000-10-18,19:15,2000,,buy,0.84,0,0,0.01,WIN,0.52,160.4
2000-10-19,01:55,2000,,buy,0.8403,0,0,0.01,WIN,0.83,161.23
2000-10-19,05:20,2000,,sell,0.8416,0,0,0.01,WIN,1.42,162.65
2000-10-19,06:45,2000,,buy,0.8436,0,0,0.01,WIN,0.98,163.63
2000-10-19,19:15,2000,,buy,0.8436,0,0,0.01,WIN,0.83,164.46
2000-10-20,01:50,2000,,sell,0.8461,0,0,0.01,WIN,0.83,165.29
2000-10-20,02:55,2000,,sell,0.8456,0,0,0.01,LOSS,-0.55,164.74
2000-10-20,04:40,2000,,buy,0.8461,0,0,0.01,WIN,0.22,164.96
2000-10-23,00:05,2000,,buy,0.8401,0,0,0.01,LOSS,-0.15,164.81
2000-10-23,01:30,2000,,buy,0.8403,0,0,0.01,WIN,-0.38,164.43
2000-10-23,03:05,2000,,buy,0.842,0,0,0.01,LOSS,-0.05,164.38
2000-10-23,08:35,2000,,buy,0.8388,0,0,0.01,LOSS,-0.65,163.73
2000-10-23,16:55,2000,,buy,0.8362,0,0,0.01,LOSS,-0.25,163.48
